0	57.8452477523616	0	0	0	0	0	0	0	0	0
1	82.6551307957833	99.0997906072750	0	0	0	0	0	0	0	0
2	138.471076038774	185.955485825497	182.408162941620	0	0	0	0	0	0	0
3	141.955071050893	209.097551825508	208.012042789867	55.0341122234623	0	0	0	0	0	0
4	142.301243073574	210.248291182585	214.383855821980	60.7639040858110	12.0228438161985	0	0	0	0	0
5	142.321035313718	210.495723049644	214.639101145822	62.0635941307936	13.0055988951517	2.12436581686236	0	0	0	0
6	143.102017799079	211.072322919555	218.719361417046	64.6974536603022	25.0661219750136	8.67375216124410	15.0230247493569	0	0	0
7	142.941735469637	208.751341565018	217.695847624183	58.7526531215309	22.7333838227178	-2.08920373976619	10.9253134158365	-10.4044008339080	0	0
8	140.885005478230	207.529630958836	206.801125920773	55.6724155813226	2.93974590540259	-7.27346555638653	-14.8852852886082	-16.2558368533172	-18.1826010181567	0
9	142.742437372763	247.035396755138	216.015208117260	149.008730808329	20.1369268752105	127.000599548358	6.10645141895444	115.499004898529	-1.44531394531172	69.0916744838387
