0	57.8452477523616	0	0	0	0	0	0	0	0	0
1	82.6551307957833	99.0997906072750	0	0	0	0	0	0	0	0
2	47.2669945679635	185.955485825497	273.612244412431	0	0	0	0	0	0	0
3	37.9490496559593	126.546383490314	312.018064184800	137.585280558655	0	0	0	0	0	0
4	39.6178815936584	119.102435053869	276.490119422225	151.909760214527	52.5999416958687	0	0	0	0	0
5	39.8785843264896	121.383517760071	273.187655861913	136.570784429435	56.8994951662894	16.7293808077941	0	0	0	0
6	38.4474375970114	130.289427731437	332.669684636935	85.8483027398543	-186.101516112330	68.3057982698125	216.894919818886	0	0	0
7	39.2046701486152	139.464731694825	312.990951392538	-39.6744758906608	-115.633553649994	434.188131667614	157.734212441227	-278.967997358874	0	0
8	38.2666939191381	145.942902785341	380.477935803115	-117.212925478876	-678.501940802698	646.802392455043	1491.41715796559	-435.859625631199	-914.101855888712	0
9	39.9827117917125	179.024644150221	302.810232992306	-958.624385860801	-110.371907641551	5723.31181202811	223.795573114783	-10797.0868453481	-72.6609004285474	6561.01018145589
